has_healthy_diet,apple,banana,carrot,spinach,broccoli,orange,strawberry,grapes,gummy_candy
0.000000000000000000e+00,9.651704927286658409e-01,8.786763708072752033e-02,3.920109373657567065e-01,3.038374256375628302e-01,-9.154001941820787136e-02,-5.308218281296472885e-01,2.214152615791911138e+00,-4.519509798535085165e-01,-6.658777111204363663e-01
1.000000000000000000e+00,4.340098234501069685e-01,2.518544152950051296e-01,-1.404791547610327429e+00,1.122678254563738598e+00,-9.419457535083330946e-02,-1.110931095215720532e+00,1.188784114353873989e+00,6.256755715961539455e-01,-1.264541991947914168e+00
1.000000000000000000e+00,1.777182840257724328e+00,6.587973683661927371e-01,-1.019611562504613156e-02,1.590218805621779419e+00,1.592977838296405768e-01,-2.808307510403197996e-02,-6.603001160219890142e-01,5.818504393070785818e-01,4.766029673239798869e-01
1.000000000000000000e+00,1.468013988971128732e-02,-7.899863538676029640e-01,1.299298541660738604e-01,-6.979878576213788266e-02,-1.333474318734201081e+00,-1.471812351324185641e+00,5.651533788097694577e-01,-2.601888315051688938e+00,2.054105269612599705e-01
0.000000000000000000e+00,-4.780830577538244808e-01,1.308246606879910123e+00,-4.934682091538757365e-01,6.594842142518959616e-01,-3.969138412377916092e-01,nan,7.368365309200511915e-01,-4.625557163245801462e-01,9.965548844984040144e-01
1.000000000000000000e+00,-9.936978771064831628e-01,2.945928425583790866e-01,9.226397227878527785e-01,6.600374917903348848e-01,1.916444876735410308e+00,-7.634393173106605035e-01,-1.379149251348587901e+00,-9.943351084951194130e-01,6.604425665484370267e-01
1.000000000000000000e+00,4.979229342693786142e-01,1.022566596474157735e-01,-1.122957049107129901e+00,7.668672933290607840e-01,-1.224704777650540422e+00,1.158949582376899823e+00,2.857438423139865069e+00,3.664511465715504790e-01,5.831081356577431096e-01
1.000000000000000000e+00,-4.928597688955593803e-01,-1.810213321086816318e+00,-6.027193630302223326e-01,-1.092895241098749359e+00,-1.447004576415015675e+00,1.722359941995649235e+00,2.728625180257729932e-01,3.796875806139836662e-01,-3.090223651962495377e-01
0.000000000000000000e+00,-1.728710824434363524e-01,9.645506822393333790e-01,-3.233711869521543880e-02,5.306939380247327476e-01,-1.960042978450158568e-01,-3.421528907320471879e-01,-1.406914165601861999e+00,-1.977749062367128108e+00,-2.615619010664018140e-01
0.000000000000000000e+00,nan,-1.286130036708790891e+00,-3.447486503463288027e-02,5.375256299050202441e-02,-2.156008006059379145e+00,-9.151246594795011680e-01,4.072638937354685074e-01,3.870587293957438724e-01,-1.153674916399760608e+00
0.000000000000000000e+00,nan,1.022407225360472127e+00,7.770729589908982327e-01,-9.528578701393455863e-02,-4.679763133242924034e-01,-6.293444843345044060e-01,4.678197829096570892e-01,1.951039731428880208e-01,6.294040061022003751e-01
0.000000000000000000e+00,1.318738131211519837e-01,nan,9.459253295770016223e-02,7.846887161316864479e-01,8.708227703666389097e-01,-8.045266302248135215e-01,-1.808144046870745925e+00,1.543492856014553327e+00,2.566587307122616957e-01
0.000000000000000000e+00,nan,-7.138194972187110743e-01,7.718742923698284075e-01,-2.796768311328929890e-01,-5.120614193191270758e-01,1.400881860312966687e+00,-1.047287146383810486e+00,-7.981533577548338698e-01,2.113864750482675470e-01
0.000000000000000000e+00,3.904549320538822643e-01,4.963430343407315148e-01,9.112380445689468589e-01,1.985786206815168542e-01,4.893839389384091465e-01,-2.592092593150832069e-01,6.269830323671424233e-02,1.075341800536344233e-01,nan
0.000000000000000000e+00,7.725398075827607514e-01,5.551456819448310487e-01,4.421700290018309998e-02,-8.091259849410398219e-01,6.767125806270954391e-02,-2.801778489574393433e-02,1.931815798131983619e-01,2.206525307140402070e+00,-5.237727785412353843e-01
1.000000000000000000e+00,4.222890191253595438e-01,1.068462067244298153e+00,9.800191409938288634e-02,2.337845119172165198e+00,-3.780392917314767121e-01,3.240892223200470545e-01,-7.988057448929819504e-01,-3.515247351432931322e-01,2.489339103966579092e-01
0.000000000000000000e+00,8.463040623077296987e-01,3.190948340235741920e-01,1.259114849334735942e+00,-9.496531059267174224e-02,-3.321685298390053553e-01,2.703985107279386568e+00,3.942376494420307687e-01,-7.194815459785476319e-01,-6.942637622480688497e-01
1.000000000000000000e+00,-9.426799145313404793e-01,9.365693558567879107e-01,-3.643772928932418331e-01,1.273624756564856186e-01,-6.350867443826871406e-02,7.314924079409346191e-01,-8.467440928840200831e-01,-1.075572286143015477e+00,2.242973071815942687e-01
1.000000000000000000e+00,6.009592846998970117e-01,3.325323130976407526e-01,-8.094537290973276011e-01,6.774848420913938130e-01,-7.438609270956342279e-01,-5.215386447863833430e-01,-9.439535247220022240e-01,1.301158348652030838e+00,6.334215410273491553e-01
0.000000000000000000e+00,6.049933756788733463e-01,1.247211421142450316e+00,2.812649248238723310e+00,-1.709226103910155503e+00,-7.383765808771081129e-01,-6.161750841745238239e-01,-8.508196223826928195e-01,-1.077583247603712602e+00,-2.996530640553656255e-01
1.000000000000000000e+00,-1.216603715289404919e+00,3.350423675374131771e-01,5.169832142861463531e-02,4.810286647636553004e-01,5.077284516382525315e-01,6.030068534266764813e-01,-3.734089368238823203e-01,2.121143402633667296e+00,2.344311164820977456e-01
0.000000000000000000e+00,-1.862484752624794959e+00,-1.002375745766217463e+00,-1.740502989027815639e+00,1.733462915130732848e-02,-1.218052240533336328e-01,-4.684256978994578158e-01,2.010926112400514221e+00,5.489828740769108206e-01,7.260983614463344393e-01
1.000000000000000000e+00,-9.310734879421032062e-01,-9.991448913310122526e-01,3.680549909695474825e-02,1.730071396522258331e-01,-1.856311567114456995e+00,-1.803070228495340654e-01,nan,-2.151491657711289418e-01,-8.133904123466764169e-01
0.000000000000000000e+00,-5.395351819211400279e-01,-1.768591935727960307e-01,9.080002361004776978e-02,6.047915825505679743e-01,1.080856204950871202e+00,-2.943477235272498049e-01,-4.561561961153578482e-01,4.376556735343062332e-01,6.108449164108542551e-01
1.000000000000000000e+00,-4.342004332588855764e-01,7.903934769661722370e-01,nan,1.291686465658673066e+00,1.778320906719822458e+00,-8.664161386594388947e-01,1.389820933251119037e-02,1.127769661866013899e-02,-9.807356853250759343e-02
0.000000000000000000e+00,-6.492629196101361577e-01,-1.485562003231071460e+00,9.267944602900379802e-02,nan,8.599348074762500072e-02,-7.940435416988533834e-01,-1.099658345844341412e+00,nan,1.509215268064959536e-01
0.000000000000000000e+00,5.792819713209329535e-01,2.185863766417625254e+00,2.772895312108468180e-01,4.850817670641295876e-01,-1.077561328867325363e+00,-1.286907440536374514e+00,1.582829446773333704e+00,-9.234797799333036572e-01,-1.043944071468642099e+00
0.000000000000000000e+00,-3.909892121655297870e-02,-9.019241337738835573e-02,nan,-3.049732187131000138e-01,1.229375717650104338e+00,nan,-1.393672484366171638e+00,9.425936208997922616e-01,4.922969119380367076e-01
1.000000000000000000e+00,-6.205186206486615896e-01,-1.582167016126917902e+00,-7.446233564385631443e-01,-5.470443684927130817e-02,1.165672089883819096e+00,-1.036581974869656975e+00,-8.451988151147343808e-02,6.751446598948980249e-01,-2.381267340121920650e+00
1.000000000000000000e+00,1.033786167938899769e+00,-1.182450572206437345e+00,3.319954934569345761e-01,nan,nan,5.509243808935403441e-01,-2.377290491729981081e+00,-7.847792471559913441e-01,nan
0.000000000000000000e+00,-1.949798861197869493e-01,4.776107297567704357e-01,7.893665556697053720e-01,6.084517364296790909e-01,-2.142749425544652198e-01,-1.846337011120480431e+00,-4.554812488548172777e-01,4.163681481389551742e-01,-1.090447252550477586e+00
0.000000000000000000e+00,6.312747301215763107e-01,nan,1.268669762958425651e-01,-3.063779866312395850e+00,-1.278088362711803372e+00,1.886189158556081713e+00,-5.465377930283780161e-01,-1.984143223128995936e+00,1.235247388310272365e+00
0.000000000000000000e+00,1.335559154367285499e-02,1.104940488957725453e+00,2.769586752193652912e-01,4.585591362121688164e-01,3.630092477145165919e-01,6.974883119210000260e-01,2.277430448556098330e+00,9.710063359591880605e-01,nan
1.000000000000000000e+00,4.466615152789034093e-01,1.141480768103217747e+00,1.202700806536145972e+00,-4.266049830590995517e-01,1.164944445188127675e+00,9.277423995512051880e-01,2.572517436969730120e+00,nan,-5.074005764004252406e-01
0.000000000000000000e+00,-3.061190484599539130e-01,-4.902221500387752839e-01,-8.900207497636030141e-01,-2.762675505673743093e+00,-4.346994737231341110e-01,3.693580596999044285e-01,-4.932218455059106943e-01,1.935381183529109705e+00,nan
0.000000000000000000e+00,1.291029055184135466e+00,2.614204127299683544e-01,8.264073098932579464e-01,2.792415539335622587e-01,1.368784631903562810e+00,5.593935013240072113e-02,4.961207080887857224e-01,3.663329336500437128e-01,-2.882854581273188166e-01
1.000000000000000000e+00,4.049823189246767874e-01,2.234386246197682002e+00,-2.703969420954420166e-01,4.194648928532482834e-01,1.257778950869442802e+00,1.140253280944280245e+00,1.171641771936525120e-02,-2.383388702957361716e+00,5.167028186484662333e-01
1.000000000000000000e+00,-2.219474258623052698e+00,1.469937230941231077e+00,1.694738711932605724e-01,9.996740198719890058e-01,-9.021111381810511531e-01,-1.552507473300054341e+00,2.607543841411671948e-01,-3.360343995614197693e-02,-4.915408261571657111e-01
0.000000000000000000e+00,8.466128073276377175e-02,2.767435892032259925e+00,8.345255473690577075e-01,1.049498605863318890e+00,8.439368915533556059e-01,1.479462143852192879e+00,-1.900716729007448924e-01,-2.054761307675293747e+00,-1.885861330060097929e-01
1.000000000000000000e+00,8.117357099965017975e-01,-9.698003951150736546e-01,-1.763659504893303476e-01,-6.917697430023130867e-01,1.502029251843130409e+00,7.494570154065637313e-01,6.515406206439590120e-01,6.216013131209713327e-01,-3.724925255212694492e-02
0.000000000000000000e+00,1.975562825275035128e-01,-1.185184580532317566e+00,-2.186441978750567561e+00,1.500811303450240719e-01,3.239902562721443946e-01,1.209264568425377551e+00,1.571335816082367609e+00,1.569998484998946786e+00,-9.980235932938777976e-01
1.000000000000000000e+00,-3.522650349497692956e-01,4.803342958813795471e-01,2.531904677742177423e+00,1.480099203713916012e+00,1.119397161998380241e+00,-3.877879555492905750e-01,-8.831996311551245649e-01,7.889078833832394722e-01,-1.100661264234360059e+00
0.000000000000000000e+00,-2.384363509803026360e-01,-1.147779490019226328e-01,1.592912089122807906e+00,-3.546973029596775517e-01,nan,5.044446476624683262e-01,-6.990218531039263938e-01,4.263102443774681449e-02,-8.670470084212364426e-02
1.000000000000000000e+00,-2.737039958177682752e-01,7.903405817847038994e-01,-1.532864878352707239e+00,-5.170142249543602242e-01,6.840379131173812688e-01,-6.140847753443682278e-01,-1.608806709269971824e+00,6.685553432567358234e-01,1.123094630441539010e+00
1.000000000000000000e+00,-4.499520764300633802e-02,-1.960845598469532547e+00,7.059697466988161807e-01,-1.659887881419688016e+00,3.087992768481657158e-01,-8.874638247421597903e-01,-1.159839285766965267e+00,-4.419100170796901872e-01,-1.832975564272598390e-01
1.000000000000000000e+00,-6.442082503864482446e-01,5.887032782151506716e-01,-4.460693784588337651e-01,9.801908716718219505e-01,2.811731656434794391e-01,-6.975572065963080437e-01,-8.659398838322859282e-01,-1.647496299047438661e+00,2.907331778668224009e-01
0.000000000000000000e+00,-3.545875472513581039e-01,-2.372195528063514303e+00,-5.357148727694001078e-01,-9.010340292549520180e-01,1.575677592170660279e+00,-1.702778611893309701e+00,-1.441350799734053778e+00,1.109969643105699788e+00,1.356763157463963143e+00
1.000000000000000000e+00,-7.449829387256414748e-01,-6.320858228089109021e-01,6.162353965533128308e-01,-2.327099796945310217e+00,-1.861193684505556112e+00,-2.807334008507118561e-01,1.549890566129126013e+00,-4.357300881667395820e-01,1.009367917351546157e-01
0.000000000000000000e+00,1.133789272564011963e+00,2.106884733278146182e+00,-5.768484731483125572e-01,-1.683672373342605735e-02,1.822055221342842479e+00,-1.522199275191428391e+00,1.027581070553821752e+00,-1.018315532361258269e+00,1.024723671031567279e-01
0.000000000000000000e+00,-2.426190474002742625e-01,-9.580116007012292600e-01,-9.831019276582750877e-01,2.764143642537544854e-01,9.955393281626820912e-01,-1.297362031885032074e-01,nan,5.711740662910471666e-01,-9.716187730129598465e-01
1.000000000000000000e+00,7.396925084129229999e-01,8.193430970597469498e-01,2.603626298750409962e+00,-3.761041905595822743e-01,-4.580818016681276195e-01,7.689658715737455186e-01,8.191041689121383307e-01,-5.350871533767119770e-01,-4.031626769300488689e-01
0.000000000000000000e+00,5.411308382180404219e-01,-8.275842407346614138e-01,-4.105339880150148946e-01,8.959276736843464761e-02,9.959386848222581134e-01,-6.045986161795408043e-01,-1.842384462030671965e+00,-1.916597467518210918e+00,-1.259413066706133399e+00
1.000000000000000000e+00,-1.313167718199937273e+00,-1.546107586199090278e-01,-1.188880153597605016e+00,-7.027549598212040616e-01,-7.740858849820497767e-01,-4.405078608479934266e-01,1.322504331523122412e+00,6.619475894305166808e-01,1.612941527600387365e-02
1.000000000000000000e+00,-4.610262805808381104e-01,-4.332326566230211840e-01,3.277464699519495039e-01,5.841690733522901802e-01,-9.076175061006004352e-01,3.648075561423148178e-02,-2.031619568663026953e+00,2.117137841705970247e-01,7.621492419586860523e-01
0.000000000000000000e+00,-2.800686268808754154e-01,1.816526996140105377e+00,-8.812384474360503983e-01,2.174404153032612752e-01,-3.582474666595547586e-02,-1.002976674434083310e-01,-1.143221680047476346e-01,1.071050300094716773e-01,8.479587434636998156e-01
1.000000000000000000e+00,1.377736236274744286e+00,-2.250244504157390517e-03,nan,-7.017669462667824876e-01,7.659554527262329993e-01,-7.619915238269903135e-01,1.090659936088132165e+00,2.210640877393239556e+00,-1.220838879713917885e-01
0.000000000000000000e+00,-2.192543490807408624e+00,-5.480729332448229796e-01,1.231875134289303286e+00,5.530767870252448759e-01,2.489135986750295459e-01,1.008668355954839058e+00,4.844534392484219909e-01,1.217725187451136337e+00,9.194236766469855437e-01
1.000000000000000000e+00,1.521700452736958864e+00,3.587960839062543372e-01,9.052594014939546740e-01,-3.071270730857854070e-01,-6.014608115590058812e-01,1.706767640418973331e+00,2.162046763226880275e-01,8.048805658623789938e-01,1.237400144113901673e-01
0.000000000000000000e+00,-5.865156509199642709e-01,1.098289258240132266e-02,1.435994017767714181e+00,5.552400742794240118e-01,-1.711473159730459104e+00,-2.152444565761547079e-01,1.782293792704711999e+00,-2.137968618499560547e-01,-1.800478691734180625e+00
1.000000000000000000e+00,1.893048885422543570e+00,6.823925098127926470e-01,-7.001285881280039369e-02,-3.714177360820686280e-01,1.082351929791735445e+00,-5.419834002261925132e-01,1.148256424515988305e+00,5.421952857242560153e-01,2.446819254873499327e-01
0.000000000000000000e+00,1.455148053355953541e-01,nan,1.045640120209265778e+00,-8.653428321018341585e-01,-1.621925126830209285e+00,6.144401228924746272e-01,6.312383280671477470e-01,4.802411525117666891e-01,nan
0.000000000000000000e+00,nan,7.874827043855252562e-01,-4.555812675454087857e-02,-4.871135608151780927e-01,nan,2.020639698775831938e+00,-1.734976082045432744e+00,4.997881042957988407e-01,-1.679110427623717205e+00
0.000000000000000000e+00,nan,-4.336274851541876973e-01,-2.085028296679877879e+00,3.890375904337630142e-01,-3.800380621921958801e-01,-2.099206342561243943e+00,8.395680907742520960e-01,1.435006177988934928e+00,1.490124342296571980e+00
1.000000000000000000e+00,3.589564406514711425e-01,4.605813857711549275e-02,1.328156620895796891e+00,1.682383585340098353e+00,1.133568702875624945e+00,-9.415376022298010961e-01,2.013448532149219039e-01,4.395161442914286010e-01,-1.809616968917229229e+00
1.000000000000000000e+00,4.693606596207741122e-01,2.272991825979389091e+00,6.399361658007913789e-01,1.473413081441756312e+00,1.829147301287050720e-01,-7.321832398382148444e-02,3.812713900809754919e-01,-8.158266479844326069e-01,-9.637751872343885973e-01
1.000000000000000000e+00,1.266304557169365630e+00,1.372342342866518239e+00,-9.911063155873504060e-01,9.679988045538644448e-01,-8.695997560602090892e-02,3.398085744904305594e-01,nan,9.943504681243183763e-01,8.271820186318887269e-02
1.000000000000000000e+00,1.410161995301935978e+00,3.094128397599247293e-01,6.241842724695325639e-01,-8.332625915372464664e-01,2.158659010704834014e+00,4.698249232049663826e-01,7.129974253450992450e-01,-1.608185811211541472e+00,-8.227020230791010080e-01
1.000000000000000000e+00,1.237883687918730491e+00,2.868911182926047188e-01,-1.913779734828926049e+00,1.038289928983818999e+00,-5.437828043527234145e-01,1.411316985876712060e+00,-8.783567860369966007e-02,2.047066860205299377e-01,1.178954578591648428e+00
1.000000000000000000e+00,nan,-9.928468078339396374e-01,-1.964984203981073319e-01,8.271727996212221434e-01,-1.330877252613490658e+00,-1.668034599889096636e+00,8.237209270437922948e-01,-6.029783125670037380e-01,-3.922260129202830847e-01
